Date,Station,Value,lat,lng
2023-08-24,018 SCHÖNEBERG,15,52.48579,13.34885
2023-08-25,018 SCHÖNEBERG,12,52.48579,13.34885
2023-08-26,018 SCHÖNEBERG,9,52.48579,13.34885
2023-08-27,018 SCHÖNEBERG,16,52.48579,13.34885
2023-08-28,018 SCHÖNEBERG,8,52.48579,13.34885
2023-08-29,018 SCHÖNEBERG,11,52.48579,13.34885
2023-08-30,018 SCHÖNEBERG,13,52.48579,13.34885
2023-08-31,018 SCHÖNEBERG,8,52.48579,13.34885
2023-09-01,018 SCHÖNEBERG,16,52.48579,13.34885
2023-09-02,018 SCHÖNEBERG,20,52.48579,13.34885
2023-09-03,018 SCHÖNEBERG,9,52.48579,13.34885
2023-09-04,018 SCHÖNEBERG,22,52.48579,13.34885
2023-09-05,018 SCHÖNEBERG,17,52.48579,13.34885
2023-09-06,018 SCHÖNEBERG,25,52.48579,13.34885
2023-09-07,018 SCHÖNEBERG,16,52.48579,13.34885
2023-09-08,018 SCHÖNEBERG,17,52.48579,13.34885
2023-09-09,018 SCHÖNEBERG,20,52.48579,13.34885
2023-09-10,018 SCHÖNEBERG,28,52.48579,13.34885
2023-09-11,018 SCHÖNEBERG,36,52.48579,13.34885
2023-09-12,018 SCHÖNEBERG,21,52.48579,13.34885
2023-09-13,018 SCHÖNEBERG,8,52.48579,13.34885
2023-09-14,018 SCHÖNEBERG,12,52.48579,13.34885
2023-09-15,018 SCHÖNEBERG,14,52.48579,13.34885
2023-09-16,018 SCHÖNEBERG,15,52.48579,13.34885
2023-09-17,018 SCHÖNEBERG,19,52.48579,13.34885
2023-09-18,018 SCHÖNEBERG,16,52.48579,13.34885
2023-09-19,018 SCHÖNEBERG,7,52.48579,13.34885
2023-09-20,018 SCHÖNEBERG,14,52.48579,13.34885
2023-09-21,018 SCHÖNEBERG,20,52.48579,13.34885
2023-09-22,018 SCHÖNEBERG,14,52.48579,13.34885
2023-09-23,018 SCHÖNEBERG,9,52.48579,13.34885
2023-09-24,018 SCHÖNEBERG,13,52.48579,13.34885
2023-09-25,018 SCHÖNEBERG,18,52.48579,13.34885
2023-09-26,018 SCHÖNEBERG,21,52.48579,13.34885
2023-09-27,018 SCHÖNEBERG,27,52.48579,13.34885
2023-09-28,018 SCHÖNEBERG,,52.48579,13.34885
2023-09-29,018 SCHÖNEBERG,35,52.48579,13.34885
2023-09-30,018 SCHÖNEBERG,9,52.48579,13.34885
2023-10-01,018 SCHÖNEBERG,13,52.48579,13.34885
2023-10-02,018 SCHÖNEBERG,23,52.48579,13.34885
2023-10-03,018 SCHÖNEBERG,8,52.48579,13.34885
2023-10-04,018 SCHÖNEBERG,9,52.48579,13.34885
2023-10-05,018 SCHÖNEBERG,11,52.48579,13.34885
2023-10-06,018 SCHÖNEBERG,12,52.48579,13.34885
2023-10-07,018 SCHÖNEBERG,8,52.48579,13.34885
2023-10-08,018 SCHÖNEBERG,11,52.48579,13.34885
2023-10-09,018 SCHÖNEBERG,18,52.48579,13.34885
2023-10-10,018 SCHÖNEBERG,15,52.48579,13.34885
2023-10-11,018 SCHÖNEBERG,17,52.48579,13.34885
2023-10-12,018 SCHÖNEBERG,12,52.48579,13.34885
2023-10-13,018 SCHÖNEBERG,13,52.48579,13.34885
2023-10-14,018 SCHÖNEBERG,6,52.48579,13.34885
2023-10-15,018 SCHÖNEBERG,6,52.48579,13.34885
2023-10-16,018 SCHÖNEBERG,13,52.48579,13.34885
2023-10-17,018 SCHÖNEBERG,33,52.48579,13.34885
2023-10-18,018 SCHÖNEBERG,30,52.48579,13.34885
2023-10-19,018 SCHÖNEBERG,21,52.48579,13.34885
2023-10-20,018 SCHÖNEBERG,13,52.48579,13.34885
2023-10-21,018 SCHÖNEBERG,23,52.48579,13.34885
2023-10-22,018 SCHÖNEBERG,16,52.48579,13.34885
2023-10-23,018 SCHÖNEBERG,22,52.48579,13.34885
2023-10-24,018 SCHÖNEBERG,24,52.48579,13.34885
2023-10-25,018 SCHÖNEBERG,21,52.48579,13.34885
2023-10-26,018 SCHÖNEBERG,21,52.48579,13.34885
2023-10-27,018 SCHÖNEBERG,18,52.48579,13.34885
2023-10-28,018 SCHÖNEBERG,18,52.48579,13.34885
2023-10-29,018 SCHÖNEBERG,11,52.48579,13.34885
2023-10-30,018 SCHÖNEBERG,17,52.48579,13.34885
2023-10-31,018 SCHÖNEBERG,12,52.48579,13.34885
2023-11-01,018 SCHÖNEBERG,18,52.48579,13.34885
2023-11-02,018 SCHÖNEBERG,17,52.48579,13.34885
2023-11-03,018 SCHÖNEBERG,22,52.48579,13.34885
2023-11-04,018 SCHÖNEBERG,11,52.48579,13.34885
2023-11-05,018 SCHÖNEBERG,10,52.48579,13.34885
2023-11-06,018 SCHÖNEBERG,11,52.48579,13.34885
2023-11-07,018 SCHÖNEBERG,13,52.48579,13.34885
2023-11-08,018 SCHÖNEBERG,14,52.48579,13.34885
2023-11-09,018 SCHÖNEBERG,17,52.48579,13.34885
2023-11-10,018 SCHÖNEBERG,18,52.48579,13.34885
2023-11-11,018 SCHÖNEBERG,18,52.48579,13.34885
2023-11-12,018 SCHÖNEBERG,14,52.48579,13.34885
2023-11-13,018 SCHÖNEBERG,21,52.48579,13.34885
2023-11-14,018 SCHÖNEBERG,12,52.48579,13.34885
2023-11-15,018 SCHÖNEBERG,18,52.48579,13.34885
2023-11-16,018 SCHÖNEBERG,17,52.48579,13.34885
2023-11-17,018 SCHÖNEBERG,11,52.48579,13.34885
2023-11-18,018 SCHÖNEBERG,15,52.48579,13.34885
2023-11-19,018 SCHÖNEBERG,11,52.48579,13.34885
2023-11-20,018 SCHÖNEBERG,17,52.48579,13.34885
2023-11-21,018 SCHÖNEBERG,14,52.48579,13.34885
2023-11-22,018 SCHÖNEBERG,20,52.48579,13.34885
2023-11-23,018 SCHÖNEBERG,10,52.48579,13.34885
2023-11-24,018 SCHÖNEBERG,7,52.48579,13.34885
2023-11-25,018 SCHÖNEBERG,12,52.48579,13.34885
2023-11-26,018 SCHÖNEBERG,18,52.48579,13.34885
2023-11-27,018 SCHÖNEBERG,33,52.48579,13.34885
2023-11-28,018 SCHÖNEBERG,22,52.48579,13.34885
2023-11-29,018 SCHÖNEBERG,23,52.48579,13.34885
2023-11-30,018 SCHÖNEBERG,40,52.48579,13.34885
2023-12-01,018 SCHÖNEBERG,38,52.48579,13.34885
2023-12-02,018 SCHÖNEBERG,21,52.48579,13.34885
2023-12-03,018 SCHÖNEBERG,16,52.48579,13.34885
2023-12-04,018 SCHÖNEBERG,33,52.48579,13.34885
2023-12-05,018 SCHÖNEBERG,30,52.48579,13.34885
2023-12-06,018 SCHÖNEBERG,31,52.48579,13.34885
2023-12-07,018 SCHÖNEBERG,25,52.48579,13.34885
2023-12-08,018 SCHÖNEBERG,24,52.48579,13.34885
2023-12-09,018 SCHÖNEBERG,23,52.48579,13.34885
2023-12-10,018 SCHÖNEBERG,12,52.48579,13.34885
2023-12-11,018 SCHÖNEBERG,14,52.48579,13.34885
2023-12-12,018 SCHÖNEBERG,25,52.48579,13.34885
2023-12-13,018 SCHÖNEBERG,25,52.48579,13.34885
2023-12-14,018 SCHÖNEBERG,20,52.48579,13.34885
2023-12-15,018 SCHÖNEBERG,21,52.48579,13.34885
2023-12-16,018 SCHÖNEBERG,18,52.48579,13.34885
2023-12-17,018 SCHÖNEBERG,17,52.48579,13.34885
2023-12-18,018 SCHÖNEBERG,16,52.48579,13.34885
2023-12-19,018 SCHÖNEBERG,19,52.48579,13.34885
2023-12-20,018 SCHÖNEBERG,11,52.48579,13.34885
2023-12-21,018 SCHÖNEBERG,8,52.48579,13.34885
2023-12-22,018 SCHÖNEBERG,5,52.48579,13.34885
2023-12-23,018 SCHÖNEBERG,9,52.48579,13.34885
2023-12-24,018 SCHÖNEBERG,9,52.48579,13.34885
2023-12-25,018 SCHÖNEBERG,4,52.48579,13.34885
2023-12-26,018 SCHÖNEBERG,4,52.48579,13.34885
2023-12-27,018 SCHÖNEBERG,17,52.48579,13.34885
2023-12-28,018 SCHÖNEBERG,11,52.48579,13.34885
2023-12-29,018 SCHÖNEBERG,7,52.48579,13.34885
2023-12-30,018 SCHÖNEBERG,15,52.48579,13.34885
2023-12-31,018 SCHÖNEBERG,18,52.48579,13.34885
2024-01-01,018 SCHÖNEBERG,15,52.48579,13.34885
2024-01-02,018 SCHÖNEBERG,19,52.48579,13.34885
2024-01-03,018 SCHÖNEBERG,9,52.48579,13.34885
2024-01-04,018 SCHÖNEBERG,9,52.48579,13.34885
2024-01-05,018 SCHÖNEBERG,22,52.48579,13.34885
2024-01-06,018 SCHÖNEBERG,16,52.48579,13.34885
2024-01-07,018 SCHÖNEBERG,12,52.48579,13.34885
2024-01-08,018 SCHÖNEBERG,18,52.48579,13.34885
2024-01-09,018 SCHÖNEBERG,36,52.48579,13.34885
2024-01-10,018 SCHÖNEBERG,50,52.48579,13.34885
2024-01-11,018 SCHÖNEBERG,28,52.48579,13.34885
2024-01-12,018 SCHÖNEBERG,17,52.48579,13.34885
2024-01-13,018 SCHÖNEBERG,10,52.48579,13.34885
2024-01-14,018 SCHÖNEBERG,8,52.48579,13.34885
2024-01-15,018 SCHÖNEBERG,10,52.48579,13.34885
2024-01-16,018 SCHÖNEBERG,20,52.48579,13.34885
2024-01-17,018 SCHÖNEBERG,31,52.48579,13.34885
2024-01-18,018 SCHÖNEBERG,29,52.48579,13.34885
2024-01-19,018 SCHÖNEBERG,16,52.48579,13.34885
2024-01-20,018 SCHÖNEBERG,15,52.48579,13.34885
2024-01-21,018 SCHÖNEBERG,18,52.48579,13.34885
2024-01-22,018 SCHÖNEBERG,14,52.48579,13.34885
2024-01-23,018 SCHÖNEBERG,12,52.48579,13.34885
2024-01-24,018 SCHÖNEBERG,6,52.48579,13.34885
2024-01-25,018 SCHÖNEBERG,9,52.48579,13.34885
2024-01-26,018 SCHÖNEBERG,19,52.48579,13.34885
2024-01-27,018 SCHÖNEBERG,11,52.48579,13.34885
2024-01-28,018 SCHÖNEBERG,28,52.48579,13.34885
2024-01-29,018 SCHÖNEBERG,45,52.48579,13.34885
2024-01-30,018 SCHÖNEBERG,37,52.48579,13.34885
2024-01-31,018 SCHÖNEBERG,9,52.48579,13.34885
2024-02-01,018 SCHÖNEBERG,8,52.48579,13.34885
2024-02-02,018 SCHÖNEBERG,11,52.48579,13.34885
2024-02-03,018 SCHÖNEBERG,6,52.48579,13.34885
2024-02-04,018 SCHÖNEBERG,5,52.48579,13.34885
2024-02-05,018 SCHÖNEBERG,6,52.48579,13.34885
2024-02-06,018 SCHÖNEBERG,6,52.48579,13.34885
2024-02-07,018 SCHÖNEBERG,13,52.48579,13.34885
2024-02-08,018 SCHÖNEBERG,30,52.48579,13.34885
2024-02-09,018 SCHÖNEBERG,27,52.48579,13.34885
2024-02-10,018 SCHÖNEBERG,28,52.48579,13.34885
2024-02-11,018 SCHÖNEBERG,16,52.48579,13.34885
2024-02-12,018 SCHÖNEBERG,13,52.48579,13.34885
2024-02-13,018 SCHÖNEBERG,16,52.48579,13.34885
2024-02-14,018 SCHÖNEBERG,25,52.48579,13.34885
2024-02-15,018 SCHÖNEBERG,21,52.48579,13.34885
2024-02-16,018 SCHÖNEBERG,20,52.48579,13.34885
2024-02-17,018 SCHÖNEBERG,6,52.48579,13.34885
2024-02-18,018 SCHÖNEBERG,13,52.48579,13.34885
2024-02-19,018 SCHÖNEBERG,10,52.48579,13.34885
2024-02-20,018 SCHÖNEBERG,11,52.48579,13.34885
2024-02-21,018 SCHÖNEBERG,15,52.48579,13.34885
2024-02-22,018 SCHÖNEBERG,16,52.48579,13.34885
2024-02-23,018 SCHÖNEBERG,13,52.48579,13.34885
2024-02-24,018 SCHÖNEBERG,21,52.48579,13.34885
2024-02-25,018 SCHÖNEBERG,26,52.48579,13.34885
2024-02-26,018 SCHÖNEBERG,28,52.48579,13.34885
2024-02-27,018 SCHÖNEBERG,14,52.48579,13.34885
2024-02-28,018 SCHÖNEBERG,19,52.48579,13.34885
2024-02-29,018 SCHÖNEBERG,21,52.48579,13.34885
2024-03-01,018 SCHÖNEBERG,24,52.48579,13.34885
2024-03-02,018 SCHÖNEBERG,24,52.48579,13.34885
2024-03-03,018 SCHÖNEBERG,20,52.48579,13.34885
2024-03-04,018 SCHÖNEBERG,19,52.48579,13.34885
2024-03-05,018 SCHÖNEBERG,17,52.48579,13.34885
2024-03-06,018 SCHÖNEBERG,21,52.48579,13.34885
2024-03-07,018 SCHÖNEBERG,21,52.48579,13.34885
2024-03-08,018 SCHÖNEBERG,20,52.48579,13.34885
2024-03-09,018 SCHÖNEBERG,18,52.48579,13.34885
2024-03-10,018 SCHÖNEBERG,15,52.48579,13.34885
2024-03-11,018 SCHÖNEBERG,25,52.48579,13.34885
2024-03-12,018 SCHÖNEBERG,30,52.48579,13.34885
2024-03-13,018 SCHÖNEBERG,19,52.48579,13.34885
2024-03-14,018 SCHÖNEBERG,19,52.48579,13.34885
2024-03-15,018 SCHÖNEBERG,20,52.48579,13.34885
2024-03-16,018 SCHÖNEBERG,11,52.48579,13.34885
2024-03-17,018 SCHÖNEBERG,9,52.48579,13.34885
2024-03-18,018 SCHÖNEBERG,15,52.48579,13.34885
2024-03-19,018 SCHÖNEBERG,26,52.48579,13.34885
2024-03-20,018 SCHÖNEBERG,26,52.48579,13.34885
2024-03-21,018 SCHÖNEBERG,20,52.48579,13.34885
2024-03-22,018 SCHÖNEBERG,16,52.48579,13.34885
2024-03-23,018 SCHÖNEBERG,10,52.48579,13.34885
2024-03-24,018 SCHÖNEBERG,8,52.48579,13.34885
2024-03-25,018 SCHÖNEBERG,15,52.48579,13.34885
2024-03-26,018 SCHÖNEBERG,20,52.48579,13.34885
2024-03-27,018 SCHÖNEBERG,24,52.48579,13.34885
2024-03-28,018 SCHÖNEBERG,13,52.48579,13.34885
2024-03-29,018 SCHÖNEBERG,11,52.48579,13.34885
2024-03-30,018 SCHÖNEBERG,32,52.48579,13.34885
2024-03-31,018 SCHÖNEBERG,27,52.48579,13.34885
2024-04-01,018 SCHÖNEBERG,12,52.48579,13.34885
2024-04-02,018 SCHÖNEBERG,6,52.48579,13.34885
2024-04-03,018 SCHÖNEBERG,14,52.48579,13.34885
2024-04-04,018 SCHÖNEBERG,12,52.48579,13.34885
2024-04-05,018 SCHÖNEBERG,9,52.48579,13.34885
2024-04-06,018 SCHÖNEBERG,14,52.48579,13.34885
2024-04-07,018 SCHÖNEBERG,17,52.48579,13.34885
2024-04-08,018 SCHÖNEBERG,33,52.48579,13.34885
2024-04-09,018 SCHÖNEBERG,18,52.48579,13.34885
2024-04-10,018 SCHÖNEBERG,11,52.48579,13.34885
2024-04-11,018 SCHÖNEBERG,15,52.48579,13.34885
2024-04-12,018 SCHÖNEBERG,11,52.48579,13.34885
2024-04-13,018 SCHÖNEBERG,11,52.48579,13.34885
2024-04-14,018 SCHÖNEBERG,6,52.48579,13.34885
2024-04-15,018 SCHÖNEBERG,10,52.48579,13.34885
2024-04-16,018 SCHÖNEBERG,9,52.48579,13.34885
2024-04-17,018 SCHÖNEBERG,11,52.48579,13.34885
2024-04-18,018 SCHÖNEBERG,11,52.48579,13.34885
2023-04-20,027 MARIENFELDE,10,52.3984,13.368075
2023-04-21,027 MARIENFELDE,10,52.3984,13.368075
2023-04-22,027 MARIENFELDE,10,52.3984,13.368075
2023-04-23,027 MARIENFELDE,11,52.3984,13.368075
2023-04-24,027 MARIENFELDE,7,52.3984,13.368075
2023-04-25,027 MARIENFELDE,3,52.3984,13.368075
2023-04-26,027 MARIENFELDE,4,52.3984,13.368075
2023-04-27,027 MARIENFELDE,6,52.3984,13.368075
2023-04-28,027 MARIENFELDE,18,52.3984,13.368075
2023-04-29,027 MARIENFELDE,8,52.3984,13.368075
2023-04-30,027 MARIENFELDE,6,52.3984,13.368075
2023-05-01,027 MARIENFELDE,11,52.3984,13.368075
2023-05-02,027 MARIENFELDE,6,52.3984,13.368075
2023-05-03,027 MARIENFELDE,6,52.3984,13.368075
2023-05-04,027 MARIENFELDE,8,52.3984,13.368075
2023-05-05,027 MARIENFELDE,6,52.3984,13.368075
2023-05-06,027 MARIENFELDE,7,52.3984,13.368075
2023-05-07,027 MARIENFELDE,6,52.3984,13.368075
2023-05-08,027 MARIENFELDE,8,52.3984,13.368075
2023-05-09,027 MARIENFELDE,6,52.3984,13.368075
2023-05-10,027 MARIENFELDE,7,52.3984,13.368075
2023-05-11,027 MARIENFELDE,10,52.3984,13.368075
2023-05-12,027 MARIENFELDE,7,52.3984,13.368075
2023-05-13,027 MARIENFELDE,6,52.3984,13.368075
2023-05-14,027 MARIENFELDE,12,52.3984,13.368075
2023-05-15,027 MARIENFELDE,16,52.3984,13.368075
2023-05-16,027 MARIENFELDE,3,52.3984,13.368075
2023-05-17,027 MARIENFELDE,4,52.3984,13.368075
2023-05-18,027 MARIENFELDE,5,52.3984,13.368075
2023-05-19,027 MARIENFELDE,7,52.3984,13.368075
2023-05-20,027 MARIENFELDE,7,52.3984,13.368075
2023-05-21,027 MARIENFELDE,6,52.3984,13.368075
2023-05-22,027 MARIENFELDE,8,52.3984,13.368075
2023-05-23,027 MARIENFELDE,9,52.3984,13.368075
2023-05-24,027 MARIENFELDE,5,52.3984,13.368075
2023-05-25,027 MARIENFELDE,6,52.3984,13.368075
2023-05-26,027 MARIENFELDE,6,52.3984,13.368075
2023-05-27,027 MARIENFELDE,10,52.3984,13.368075
2023-05-28,027 MARIENFELDE,10,52.3984,13.368075
2023-05-29,027 MARIENFELDE,5,52.3984,13.368075
2023-05-30,027 MARIENFELDE,6,52.3984,13.368075
2023-05-31,027 MARIENFELDE,7,52.3984,13.368075
2023-06-01,027 MARIENFELDE,4,52.3984,13.368075
2023-06-02,027 MARIENFELDE,5,52.3984,13.368075
2023-06-03,027 MARIENFELDE,5,52.3984,13.368075
2023-06-04,027 MARIENFELDE,6,52.3984,13.368075
2023-06-05,027 MARIENFELDE,7,52.3984,13.368075
2023-06-06,027 MARIENFELDE,7,52.3984,13.368075
2023-06-07,027 MARIENFELDE,6,52.3984,13.368075
2023-06-08,027 MARIENFELDE,7,52.3984,13.368075
2023-06-09,027 MARIENFELDE,6,52.3984,13.368075
2023-06-10,027 MARIENFELDE,5,52.3984,13.368075
2023-06-11,027 MARIENFELDE,3,52.3984,13.368075
2023-06-12,027 MARIENFELDE,6,52.3984,13.368075
2023-06-13,027 MARIENFELDE,8,52.3984,13.368075
2023-06-14,027 MARIENFELDE,9,52.3984,13.368075
2023-06-15,027 MARIENFELDE,8,52.3984,13.368075
2023-06-16,027 MARIENFELDE,9,52.3984,13.368075
2023-06-17,027 MARIENFELDE,9,52.3984,13.368075
2023-06-18,027 MARIENFELDE,7,52.3984,13.368075
2023-06-19,027 MARIENFELDE,9,52.3984,13.368075
2023-06-20,027 MARIENFELDE,16,52.3984,13.368075
2023-06-21,027 MARIENFELDE,7,52.3984,13.368075
2023-06-22,027 MARIENFELDE,7,52.3984,13.368075
2023-06-23,027 MARIENFELDE,9,52.3984,13.368075
2023-06-24,027 MARIENFELDE,4,52.3984,13.368075
2023-06-25,027 MARIENFELDE,6,52.3984,13.368075
2023-06-26,027 MARIENFELDE,7,52.3984,13.368075
2023-06-27,027 MARIENFELDE,2,52.3984,13.368075
2023-06-28,027 MARIENFELDE,3,52.3984,13.368075
2023-06-29,027 MARIENFELDE,9,52.3984,13.368075
2023-06-30,027 MARIENFELDE,6,52.3984,13.368075
2023-07-01,027 MARIENFELDE,4,52.3984,13.368075
2023-07-02,027 MARIENFELDE,3,52.3984,13.368075
2023-07-03,027 MARIENFELDE,5,52.3984,13.368075
2023-07-04,027 MARIENFELDE,4,52.3984,13.368075
2023-07-05,027 MARIENFELDE,5,52.3984,13.368075
2023-07-06,027 MARIENFELDE,5,52.3984,13.368075
2023-07-07,027 MARIENFELDE,11,52.3984,13.368075
2023-07-08,027 MARIENFELDE,7,52.3984,13.368075
2023-07-09,027 MARIENFELDE,5,52.3984,13.368075
2023-07-10,027 MARIENFELDE,8,52.3984,13.368075
2023-07-11,027 MARIENFELDE,5,52.3984,13.368075
2023-07-12,027 MARIENFELDE,4,52.3984,13.368075
2023-07-13,027 MARIENFELDE,5,52.3984,13.368075
2023-07-14,027 MARIENFELDE,7,52.3984,13.368075
2023-07-15,027 MARIENFELDE,6,52.3984,13.368075
2023-07-16,027 MARIENFELDE,4,52.3984,13.368075
2023-07-17,027 MARIENFELDE,5,52.3984,13.368075
2023-07-18,027 MARIENFELDE,4,52.3984,13.368075
2023-07-19,027 MARIENFELDE,6,52.3984,13.368075
2023-07-20,027 MARIENFELDE,3,52.3984,13.368075
2023-07-21,027 MARIENFELDE,8,52.3984,13.368075
2023-07-22,027 MARIENFELDE,5,52.3984,13.368075
2023-07-23,027 MARIENFELDE,4,52.3984,13.368075
2023-07-24,027 MARIENFELDE,3,52.3984,13.368075
2023-07-25,027 MARIENFELDE,4,52.3984,13.368075
2023-07-26,027 MARIENFELDE,3,52.3984,13.368075
2023-07-27,027 MARIENFELDE,4,52.3984,13.368075
2023-07-28,027 MARIENFELDE,5,52.3984,13.368075
2023-07-29,027 MARIENFELDE,5,52.3984,13.368075
2023-07-30,027 MARIENFELDE,4,52.3984,13.368075
2023-07-31,027 MARIENFELDE,3,52.3984,13.368075
2023-08-01,027 MARIENFELDE,3,52.3984,13.368075
2023-08-02,027 MARIENFELDE,3,52.3984,13.368075
2023-08-03,027 MARIENFELDE,2,52.3984,13.368075
2023-08-04,027 MARIENFELDE,3,52.3984,13.368075
2023-08-05,027 MARIENFELDE,6,52.3984,13.368075
2023-08-06,027 MARIENFELDE,3,52.3984,13.368075
2023-08-07,027 MARIENFELDE,2,52.3984,13.368075
2023-08-08,027 MARIENFELDE,3,52.3984,13.368075
2023-08-09,027 MARIENFELDE,4,52.3984,13.368075
2023-08-10,027 MARIENFELDE,5,52.3984,13.368075
2023-08-11,027 MARIENFELDE,8,52.3984,13.368075
2023-08-12,027 MARIENFELDE,4,52.3984,13.368075
2023-08-13,027 MARIENFELDE,5,52.3984,13.368075
2023-08-14,027 MARIENFELDE,6,52.3984,13.368075
2023-08-15,027 MARIENFELDE,4,52.3984,13.368075
2023-08-16,027 MARIENFELDE,6,52.3984,13.368075
2023-08-17,027 MARIENFELDE,5,52.3984,13.368075
2023-08-18,027 MARIENFELDE,5,52.3984,13.368075
2023-08-19,027 MARIENFELDE,7,52.3984,13.368075
2023-08-20,027 MARIENFELDE,5,52.3984,13.368075
2023-08-21,027 MARIENFELDE,6,52.3984,13.368075
2023-08-22,027 MARIENFELDE,6,52.3984,13.368075
2023-08-23,027 MARIENFELDE,7,52.3984,13.368075
2023-08-24,027 MARIENFELDE,7,52.3984,13.368075
2023-08-25,027 MARIENFELDE,5,52.3984,13.368075
2023-08-26,027 MARIENFELDE,4,52.3984,13.368075
2023-08-27,027 MARIENFELDE,6,52.3984,13.368075
2023-08-28,027 MARIENFELDE,4,52.3984,13.368075
2023-08-29,027 MARIENFELDE,8,52.3984,13.368075
2023-08-30,027 MARIENFELDE,5,52.3984,13.368075
2023-08-31,027 MARIENFELDE,5,52.3984,13.368075
2023-09-01,027 MARIENFELDE,7,52.3984,13.368075
2023-09-02,027 MARIENFELDE,8,52.3984,13.368075
2023-09-03,027 MARIENFELDE,6,52.3984,13.368075
2023-09-04,027 MARIENFELDE,8,52.3984,13.368075
2023-09-05,027 MARIENFELDE,7,52.3984,13.368075
2023-09-06,027 MARIENFELDE,13,52.3984,13.368075
2023-09-07,027 MARIENFELDE,11,52.3984,13.368075
2023-09-08,027 MARIENFELDE,12,52.3984,13.368075
2023-09-09,027 MARIENFELDE,9,52.3984,13.368075
2023-09-10,027 MARIENFELDE,9,52.3984,13.368075
2023-09-11,027 MARIENFELDE,12,52.3984,13.368075
2023-09-12,027 MARIENFELDE,11,52.3984,13.368075
2023-09-13,027 MARIENFELDE,6,52.3984,13.368075
2023-09-14,027 MARIENFELDE,8,52.3984,13.368075
2023-09-15,027 MARIENFELDE,10,52.3984,13.368075
2023-09-16,027 MARIENFELDE,9,52.3984,13.368075
2023-09-17,027 MARIENFELDE,9,52.3984,13.368075
2023-09-18,027 MARIENFELDE,5,52.3984,13.368075
2023-09-19,027 MARIENFELDE,4,52.3984,13.368075
2023-09-20,027 MARIENFELDE,5,52.3984,13.368075
2023-09-21,027 MARIENFELDE,8,52.3984,13.368075
2023-09-22,027 MARIENFELDE,6,52.3984,13.368075
2023-09-23,027 MARIENFELDE,5,52.3984,13.368075
2023-09-24,027 MARIENFELDE,7,52.3984,13.368075
2023-09-25,027 MARIENFELDE,9,52.3984,13.368075
2023-09-26,027 MARIENFELDE,12,52.3984,13.368075
2023-09-27,027 MARIENFELDE,11,52.3984,13.368075
2023-09-28,027 MARIENFELDE,10,52.3984,13.368075
2023-09-29,027 MARIENFELDE,15,52.3984,13.368075
2023-09-30,027 MARIENFELDE,4,52.3984,13.368075
2023-10-01,027 MARIENFELDE,5,52.3984,13.368075
2023-10-02,027 MARIENFELDE,7,52.3984,13.368075
2023-10-03,027 MARIENFELDE,4,52.3984,13.368075
2023-10-04,027 MARIENFELDE,5,52.3984,13.368075
2023-10-05,027 MARIENFELDE,7,52.3984,13.368075
2023-10-06,027 MARIENFELDE,7,52.3984,13.368075
2023-10-07,027 MARIENFELDE,5,52.3984,13.368075
2023-10-08,027 MARIENFELDE,6,52.3984,13.368075
2023-10-09,027 MARIENFELDE,7,52.3984,13.368075
2023-10-10,027 MARIENFELDE,5,52.3984,13.368075
2023-10-11,027 MARIENFELDE,6,52.3984,13.368075
2023-10-12,027 MARIENFELDE,5,52.3984,13.368075
2023-10-13,027 MARIENFELDE,5,52.3984,13.368075
2023-10-14,027 MARIENFELDE,2,52.3984,13.368075
2023-10-15,027 MARIENFELDE,2,52.3984,13.368075
2023-10-16,027 MARIENFELDE,8,52.3984,13.368075
2023-10-17,027 MARIENFELDE,15,52.3984,13.368075
2023-10-18,027 MARIENFELDE,21,52.3984,13.368075
2023-10-19,027 MARIENFELDE,13,52.3984,13.368075
2023-10-20,027 MARIENFELDE,9,52.3984,13.368075
2023-10-21,027 MARIENFELDE,7,52.3984,13.368075
2023-10-22,027 MARIENFELDE,4,52.3984,13.368075
2023-10-23,027 MARIENFELDE,,52.3984,13.368075
2023-10-24,027 MARIENFELDE,,52.3984,13.368075
2023-10-25,027 MARIENFELDE,12,52.3984,13.368075
2023-10-26,027 MARIENFELDE,15,52.3984,13.368075
2023-10-27,027 MARIENFELDE,10,52.3984,13.368075
2023-10-28,027 MARIENFELDE,7,52.3984,13.368075
2023-10-29,027 MARIENFELDE,3,52.3984,13.368075
2023-10-30,027 MARIENFELDE,7,52.3984,13.368075
2023-10-31,027 MARIENFELDE,6,52.3984,13.368075
2023-11-01,027 MARIENFELDE,6,52.3984,13.368075
2023-11-02,027 MARIENFELDE,7,52.3984,13.368075
2023-11-03,027 MARIENFELDE,7,52.3984,13.368075
2023-11-04,027 MARIENFELDE,4,52.3984,13.368075
2023-11-05,027 MARIENFELDE,3,52.3984,13.368075
2023-11-06,027 MARIENFELDE,5,52.3984,13.368075
2023-11-07,027 MARIENFELDE,4,52.3984,13.368075
2023-11-08,027 MARIENFELDE,5,52.3984,13.368075
2023-11-09,027 MARIENFELDE,6,52.3984,13.368075
2023-11-10,027 MARIENFELDE,6,52.3984,13.368075
2023-11-11,027 MARIENFELDE,8,52.3984,13.368075
2023-11-12,027 MARIENFELDE,6,52.3984,13.368075
2023-11-13,027 MARIENFELDE,8,52.3984,13.368075
2023-11-14,027 MARIENFELDE,3,52.3984,13.368075
2023-11-15,027 MARIENFELDE,7,52.3984,13.368075
2023-11-16,027 MARIENFELDE,9,52.3984,13.368075
